x,z,
198.38007954635196,152.13593934104813,
199.39465691204217,150.8037492734481,
200.40225927416344,149.46215065296957,
201.36146585576998,148.1673380621235,
202.32019002216592,146.85550963240937,
203.2900322172363,145.51000928154403,
204.2054712311672,144.2224861776309,
205.17052485377556,142.8462660737979,
206.06617303939638,141.55116505665913,
207.01000588932257,140.1672481776775,
207.9445661912167,138.7770059899935,
208.81600058583365,137.4622780959821,
209.73349303769533,136.05830330489576,
210.5864429932842,134.73436839736274,
211.4821407253558,133.32405692230043,
212.3735095288283,131.89955439806712,
213.2044824212127,130.55209180822345,
214.04913178487888,129.16256881209642,
214.91292665713445,127.72013919372758,
215.71424666381054,126.3620345921381,
216.5758721062862,124.87950841271582,
217.37797921044964,123.47799056666467,
218.15436817450808,122.10107143830139,
218.94491778777137,120.6777650394058,
219.7629312858829,119.1816010659209,
220.5369364834576,117.74319363127277,
221.27512476206778,116.34998565333532,
222.05018422292494,114.8639007110811,
222.81864020562224,113.3660159700316,
223.52711047208805,111.9626316410924,
224.27421369489582,110.45848573801926,
224.99381689295012,108.98523918376118,
225.67296103789926,107.57190458659183,
226.38976281896217,106.05505782740421,
227.07484410155644,104.58018539022504,
227.7505889983591,103.10028715236692,
228.43749384498165,101.56924438935228,
229.0750425816096,100.1230486263465,
229.75624659320087,98.54982065637805,
230.37315896511868,97.0989579163039,
231.01635714552893,95.55858271871462,
231.61433714067644,94.09994065293063,
232.24371414533047,92.53570791852212,
232.8209126181343,91.07372094989354,
233.42654740582836,89.51003835433525,
234.01846023623708,87.95089691788667,
234.56945439026293,86.47063702236936,
235.14321341175207,84.89799282901352,
235.6820782047345,83.39039520890529,
236.2201678859783,81.8537249239167,
236.76378393655287,80.26774330978363,
237.29598284140747,78.68047106703456,
237.7878151592073,77.18131225763568,
238.30719032709027,75.56244462964374,
238.77680812696562,74.06507882057677,
239.27667653419817,72.4339151692679,
239.73964007509116,70.88656414769831,
240.196781320263,69.321758801878,
240.63263734085834,67.79331712184424,
241.08066092507346,66.1824367028727,
241.4934816800505,64.65986626994452,
241.9307077238804,63.00422732025491,
242.33250504605954,61.440678691739116,
242.71776821786932,59.900625967819956,
243.11274142232227,58.27688184969289,
243.50821118600473,56.601688004794696,
243.84940022548273,55.113247134172184,
244.2173001225311,53.45942686619056,
244.55077316870685,51.91261255791012,
244.89044655270808,50.28587462911655,
245.22878307440797,48.60909330408222,
245.53001767838168,47.06389719151595,
245.8233588895211,45.50688106510599,
246.12187323945395,43.86369242439763,
246.41278937858814,42.19878233626593,
246.67823580373212,40.61832075256596,
246.92866229050196,39.06706719761845,
247.18503177244796,37.41069456256973,
247.4302462343959,35.75294740837764,
247.65096865573562,34.19060870876449,
247.8750826294563,32.526042050028515,
248.07429142006205,30.97008131139048,
248.27580455064543,29.31083203748594,
248.46758799410586,27.63797598217472,
248.63679804583546,26.071874836966067,
248.81060815813268,24.357365784915064,
248.96424340524933,22.733356673658193,
249.10422074742414,21.14443675813049,
249.24028215803685,19.475157246661226,
249.3582443041848,17.901564108604866,
249.47342100429773,16.21765126066109,
249.57072397549572,14.644238947344476,
249.66168733234588,13.00161060661212,
249.74310828034552,11.330483946929181,
249.81506283283798,9.614280099165633,
249.8706818575812,8.04004651898536,
249.916359732162,6.46630792837706,
249.95424909001164,4.782610359249948,
249.97972325881761,3.1840162444563234,
249.99553337710654,1.4944201203167784,
249.99998782086254,-0.0780356878044516,
249.99417754953092,-1.7062213612590116,
249.9766262205103,-3.4185294223222193,
249.95103444781594,-4.947764997121037,
249.911850413126,-6.638299713581344,
249.8616277380742,-8.31666904956742,
249.80083686305923,-9.977068833844635,
249.73271681459264,-11.557255400936583,
249.64987490897667,-13.226486983787394,
249.5588863861631,-14.844602577978906,
249.4545075096099,-16.506019603101613,
249.3462213790513,-18.068256252033482,
249.2188690753287,-19.747285808793166,
249.08485179910696,-21.371396870979794,
248.93207273901038,-23.082962588455747,
248.7815403090013,-24.652488748212967,
248.61976115449517,-26.23384004452603,
248.43922337352438,-27.89179609777851,
248.25706926104587,-29.469095030493794,
248.0533489131909,-31.137374535287737,
247.83846371824373,-32.80390070983609,
247.6221048659432,-34.399028790938736,
247.40615077534815,-35.91930620885779,
247.15986836453135,-37.57658140421412,
246.9017725136466,-39.23665033638212,
246.64212550457293,-40.83701662201219,
246.36257943250746,-42.49093380194703,
246.08593526444895,-44.06486656080385,
245.78541832621104,-45.71135677497923,
245.4809061604023,-47.319390430010344,
245.17098817849418,-48.89976028142342,
244.83929950763618,-50.53431919606738,
244.5155382462764,-52.07832136440007,
244.15051204596713,-53.763625879325254,
243.8171838950605,-55.25559553097078,
243.4516091698764,-56.84464787996972,
243.04659454273482,-58.552138143533725,
242.67255381578568,-60.08353871506412,
242.28839568495448,-61.61439212076131,
241.86456771520574,-63.257654745782865,
241.45164056805655,-64.8159337431317,
241.01400519226033,-66.42476421625537,
240.59041564097475,-67.94300480331297,
240.12991608837126,-69.55302581046911,
239.68493388247012,-71.07131960049658,
239.1975237806697,-72.69487339005371,
238.73276885901973,-74.20690717787566,
238.2292480527763,-75.80781867465103,
237.70671648119017,-77.43072348706984,
237.2143648080566,-78.92620052118465,
236.68012251302963,-80.51409570514515,
236.16734245515957,-82.00601415547148,
235.6169710892851,-83.5741762430896,
235.07631030952737,-85.08306724171857,
234.50221421987263,-86.65282180042938,
233.9314699505129,-88.18201271683633,
233.33599851375604,-89.74581771641755,
232.7639687997135,-91.21915823228146,
232.15019547524454,-92.7700745973924,
231.54760666831467,-94.26402201357331,
230.90600930326195,-95.82491778051204,
230.3157098502324,-97.23514691809527,
229.67824639596643,-98.73146981825873,
228.9994086091126,-100.29591645065454,
228.30871381215073,-101.8583879581915,
227.64334735468825,-103.33685888952093,
226.98606239369255,-104.77274206112351,
226.29829639549993,-106.25008728699694,
225.57990366849603,-107.76691078857208,
224.89579480846774,-109.1873686717817,
224.17996667350226,-110.64963869018017,
223.4342260846537,-112.1478783301399,
222.67700922531708,-113.64395963916452,
221.9784687659281,-115.00243216703667,
221.2227555937938,-116.44952729611471,
220.43444974589323,-117.9349539586346,
219.64035673250444,-119.40734355314245,
218.8646455993999,-120.82328793179354,
218.052626440946,-122.2826729434929,
217.2757051721205,-123.65786647827049,
216.4421071623956,-125.11120751995827,
215.6474065013724,-126.4760691563106,
214.79329122570346,-127.92123375120387,
213.92876882479578,-129.36182539337904,
213.1119089670395,-130.70315320000608,
212.22842169876466,-132.13287639059143,
211.39002600932145,-133.470059952704,
210.4911364940623,-134.88321414259835,
209.54251142277215,-136.35224936405487,
208.72011093762814,-137.60783150018827,
207.79925449316872,-138.99449568987723,
206.86101865060266,-140.38703274460582,
205.94316149519412,-141.7300752605614,
205.04035326263065,-143.03305049510632,
204.07787771533364,-144.40297721032388,
203.16218222333399,-145.68846115685633,
202.15664062166277,-147.08056517624576,
201.23086896867335,-148.34465738311113,
200.23193217646462,-149.6902579892214,
199.19369777616996,-151.06909269025172,
198.21363459925092,-152.35273236458426,
197.22370266183526,-153.6320640633198,
196.25437269737597,-154.86839960805256,
195.24045284129778,-156.14469435214562,
194.1890706965152,-157.45032493464035,
193.19231090767016,-158.67177129582348,
192.1588682700887,-159.92176007397708,
191.08347961056845,-161.20516064914756,
189.98537730564286,-162.4978658630092,
188.9825685658075,-163.66303424496888,
187.8823218094319,-164.92493186749263,
186.77434516674185,-166.17865081753064,
185.72326228574263,-167.3525316388768,
184.6011011229515,-168.58954138437483,
183.4565527092217,-169.83431122140354,
182.4025484136364,-170.9658162680804,
181.24713319198082,-172.19023407176252,
180.08543590001926,-173.40483204541923,
178.99885162539402,-174.52624764427318,
177.8219640289294,-175.72520908763815,
178.92567628217128,-174.60126679657182,
182.2964449583226,-171.0789471429996,
185.8183354461431,-167.2469617422829,
188.94026132762278,-163.7118738804538,
192.11435122032415,-159.97523575601923,
195.27269139737595,-156.10437532120994,
198.397308103062,-152.11347125570006,
201.23068482571088,-148.34490717437998,
204.1719930401554,-144.26987647464986,
206.78164217334862,-140.50392329075086,
209.6421530335343,-136.19900025868097,
212.18171137569118,-132.20787176897935,
214.7942240261284,-127.91966746756874,
217.31525212513512,-123.58835379512486,
219.61932752226306,-119.44601700629845,
221.98783485530666,-114.98435187560565,
224.1242339188724,-110.76248358663038,
226.30263144682064,-106.24085372512998,
228.41115532850156,-101.62846117844708,
230.2963964234928,-97.28088092916022,
232.09967259697976,-92.89640456107442,
233.92182378741023,-88.2075980625921,
235.60544237712745,-83.60667151775682,
237.28180724544495,-78.7232110011749,
238.72774892416794,-74.22305500044732,
240.09045990855475,-69.68910288487487,
241.44603869917322,-64.83679816645291,
242.71073173269662,-59.929130660964695,
243.8003278795466,-55.329920710458076,
244.863590556403,-50.41648559574763,
245.82627415538764,-45.491130288004555,
246.62679533698733,-40.92949818661062,
247.40442856469082,-35.931166507348394,
248.07524263302872,-30.96246102240485,
248.60199216909248,-26.40169482359956,
249.0956748401657,-21.24487646286598,
249.4527802042494,-16.532103567617973,
249.73482122454246,-11.511692662063979,
249.91573056116317,-6.490579179093776,
249.99459031252857,-1.6446320168947322,
249.9827377489034,2.9378270137970217,
249.87152865245272,8.013686348148271,
249.66052247795182,13.023959307220045,
249.35839426482298,17.899475122726162,
248.95999272351347,22.779860032671934,
248.44850429897969,27.809004146137106,
247.85982630081048,32.64209714666094,
247.19317460194972,37.35685252011993,
246.4244070326244,42.13088675330079,
245.50808655725112,47.17816693129657,
244.53553303296866,51.9843542258813,
243.48149800256903,56.71648905234679,
242.33055086913024,61.44838578403735,
241.07986000625564,66.18535411527373,
239.70293170501247,71.01059450548294,
238.27994277147255,75.64832366168973,
236.7136527605809,80.41546242323754,
235.14921887613266,84.88135756421815,
233.44861995587016,89.45245575555602,
231.5817973460041,94.17999330003316,
229.76294262941283,98.53420824400605,
227.77598213296514,103.04417481528566,
225.6702741191058,107.57754123890194,
223.52330626444143,111.97022620595496,
221.21955782023173,116.45560200274245,
218.93212934861876,120.70096411744055,
216.56004185043054,124.9069584680524,
214.0059973619581,129.23402451797895,
211.52126570078636,133.26197565823998,
208.79885293119403,137.48832319370834,
206.0225940669954,141.61458517365378,
203.29538225255723,145.50253453045633,
200.32299897642642,149.5683659103444,
197.30211652261363,153.53134799022965,
194.3580906624249,157.2416375965877,
191.16146161332748,161.11267980471408,
188.16081860958002,164.60712724597533,
184.66827892980058,168.51595401357514,
181.45496687337783,171.97120397607662,
178.07561582476902,175.46815964336457,
174.43469503964278,179.08807097745742,
170.9617978217484,182.40631481819815,
167.3852606540125,185.69376541981234,
163.61738006410673,189.02209643572797,
159.9448031602703,192.13968861748054,
156.05671722642643,195.3107805742202,
152.32397869009426,198.23573218776605,
148.32295920488957,201.24686276487557,
144.36523512962475,204.10457830722015,
140.2811090872016,206.93286455578934,
136.09952663802494,209.70674488176468,
132.24151224518232,212.16074669718546,
127.9778118868328,214.75958573404455,
123.63201124548547,217.29041809384083,
119.21818254080884,219.7430885185388,
114.90258519654967,222.03016893014708,
110.5353045274675,224.2363629142696,
106.27283673544297,226.28761382851224,
101.81623649241598,228.32751473819448,
97.19734186553647,230.33166680739762,
92.57036816651565,232.22990104100666,
88.16074512827068,233.9394858044022,
83.43149180874971,235.66753313633706,
78.89223180682465,237.2256642113965,
74.34700556603647,238.6891760498656,
69.53495749159049,240.13514879467917,
64.82720864988939,241.44861361926206,
59.97608446861032,242.6991332737184,
55.3449745021625,243.79691096762278,
50.42465291320068,244.86190879469848,
45.49555441846488,245.82545541126635,
40.835332872415584,246.642404280365,
36.00758419105325,247.39331818123992,
30.947643646437676,248.07709155166486,
26.25806231137922,248.61720407818066,
21.40238843551693,249.08219079102233,
16.19872517094405,249.47465062173396,
11.37077902439958,249.74127689346483,
6.804821557685929,249.90737164711257,
1.710565199345794,249.9941478649026,
-3.4229118295853334,249.9765662509326,
-8.016981461309383,249.8714229523837,
-13.05258242629399,249.65902765973595,
-17.770920759724866,249.36758886301078,
-22.7936874842907,248.9587271233296,
-27.8907939435472,248.4393358814151,
-32.589530815957225,247.8667433949052,
-37.57776999425069,247.15968765609654,
-42.377031228353204,246.38219745807768,
-47.001996844364264,245.54187482513524,
-51.81377548301948,244.57173317903124,
-56.851823929317426,243.44993348922873,
-61.451581445850344,242.32974051445692,
-66.21265657527832,241.07236280678103,
-71.01877558858732,239.7005079550268,
-75.52624921737709,238.31866414352578,
-80.16845066552527,236.7974229544934,
-85.13229952088895,235.05848544199728,
-89.57449575495127,233.40182028049014,
-94.26387825553452,231.54766519277572,
-98.50023689041748,229.77750832605798,
-103.23584298925594,227.6891756810097,
-107.48923631703255,225.71234808042988,
-112.00063731726006,223.5080697436394,
-116.21927606999982,221.3438046789771,
-120.5154026516139,219.0343300118029,
-124.90054132833036,216.56374298550077,
-129.22459527646814,214.01169121249663,
-133.37441562151113,211.4503848604216,
-137.60320081837148,208.72316384277747,
-141.6342734589076,206.0090594652754,
-145.48846768806487,203.30544943453657,
-149.5475115915878,200.33856787140093,
-153.55360014793797,197.2847989116424,
-157.12549120878475,194.4519992501957,
-161.12391929593824,191.15198829914374,
-164.7152833059734,188.06614646297433,
-168.5551715681587,184.6324839718856,
-172.05954963334818,181.37119776846984,
-175.68727238327907,177.85944541272897,
-178.97033806937773,174.5554871418617,
-182.42647096073236,170.94028984652235,
-185.82157864264633,167.24335834571968,
-189.06087746711225,163.57256680557884,
-192.1269087718889,159.9601541814657,
-195.32322432899022,156.04114213157686,
-198.3256160073272,152.20693162702608,
-201.21567855436334,148.36526110888332,
-204.1537052065366,144.29575409707158,
-206.93171111027166,140.28281055416258,
-209.71043991160676,136.093833042061,
-212.24535224979948,132.1056790920002,
-214.77800849357234,127.9468915899678,
-217.38910821577252,123.45839634934167,
-219.6731560258912,119.34699209290724,
-222.03147014865328,114.90007077294462,
-224.17203532372616,110.66570642623697,
-226.3619157659787,106.11448106057891,
-228.38232472952552,101.69323355630674,
-230.379922100872,97.08291040546813,
-232.12023287867663,92.84501865123903,
-233.88660846966818,88.30093079099538,
-235.61075987300958,83.59168518496932,
-237.24061644570767,78.84725682267339,
-238.72880828850222,74.21964762211927,
-240.20852191720581,69.28106522240589,
-241.47807666917728,64.71737392814191,
-242.7248849164806,59.871781686210504,
-243.8423271299026,55.1445328194334,
-244.84737935323105,50.495156439553256,
-245.80746608552792,45.59264871239709,
-246.65274173227886,40.77284630669959,
-247.4196522386969,35.826187155240156,
-248.08552766937447,30.879944316789604,
-248.62587152001353,26.17586695629631,
-249.10215621609387,21.168745085450023,
-249.45697073805783,16.46875071739677,
-249.74243107486768,11.345400866208536,
-249.9142001529414,6.549241323661088,
-249.9960218762624,1.410335436458826,
-249.97854073528885,-3.275541459900872,
-249.86164967124247,-8.316010074867599,
-249.66037293403932,-13.026825646964696,
-249.35214214388503,-17.986361729258828,
-248.94129561552353,-22.983283865986717,
-248.47777595144484,-27.54623128893637,
-247.87239222094303,-32.5465385973221,
-247.16702270085693,-37.52949359096221,
-246.40878822812653,-42.222139736710254,
-245.5146348861361,-47.14407764213106,
-244.55140132581013,-51.909653337144796,
-243.49221964548187,-56.67044178508238,
-242.30451326222067,-61.55097767508106,
-241.0613476180603,-66.2527485057389,
-239.68194563621842,-71.08139655378785,
-238.33825899385866,-75.4643909388816,
-236.77460321953697,-80.23582286130573,
-235.11187647839105,-84.9847370932557,
-233.25951737195723,-89.94441369758093,
-231.67235206450692,-93.95701830570805,
-229.7892275305951,-98.4728942952952,
-227.77077026787939,-103.05569470716746,
-225.6494578957185,-107.62119750015957,
-223.50846945586002,-111.99983964943381,
-221.15867812442792,-116.57117606962579,
-218.94602239302128,-120.67576093928152,
-216.42448091883122,-125.14169592511706,
-213.99579146291944,-129.2509235408347,
-211.29161230236167,-133.6258005426665,
-208.71994012089678,-137.6080905903765,
-206.0723655688889,-141.54214972523988,
-203.1271203725732,-145.73734239770587,
-200.2306781456605,-149.69193541847508,
-197.36921936128218,-153.4450756743861,
-194.2348140479289,-157.3938912784308,
-191.22670814007918,-161.03523246143675,
-187.9126386463626,-164.89038855240028,
-184.75808225696514,-168.4174903052783,
-181.31838985901172,-172.11519833801847,
-178.02263311748663,-175.52191344079162,
-174.45697618378765,-179.06636607919802,
-170.93983687314537,-182.42689541233344,
-167.22559919762952,-185.83756071632496,
-163.66913241258587,-188.97728724720184,
-159.94206072647037,-192.14197149652145,
-155.97319447657188,-195.37748745639425,
-152.2444662167113,-198.29680407507493,
-148.29404656484377,-201.2681687535909,
-144.32242101783692,-204.13485442606373,
-140.19531609781552,-206.9909982202936,
-136.01482947364963,-209.76168897883622,
-131.9015971631387,-212.37224080800456,
-127.86687946440247,-214.82565288167046,
-123.59108447891501,-217.3136991478579,
-119.45777159031476,-219.6129340605334,
-114.93134646551782,-222.01528235601958,
-110.51248281962543,-224.24761122705854,
-106.1787072102374,-226.3317965623979,
-101.5980562757304,-228.4246811555037,
-97.27520017794791,-230.29879598109096,
-92.6269296649731,-232.2073467848081,
-87.9435268619443,-234.02122998369717,
-83.52124421807437,-235.6357395733185,
-78.7031114365691,-237.28847475215264,
-74.20694402133239,-238.73275740671795,
-69.40254391200429,-240.1734516938588,
-64.83544960278927,-241.4464008321602,
-59.8567190641178,-242.72859984534017,
-55.22915473096029,-243.82317459114432,
-50.09916533221888,-244.9287113284496,
-45.459323211046666,-245.8321580534036,
-40.78681310894848,-246.6504325486086,
-35.655020796101226,-247.44437656174284,
-30.9869382527612,-248.072186384769,
-26.03418825126941,-248.64074694646789,
-21.200936820836404,-249.0994184616233,
-16.204685763165525,-249.47426352094328,
-11.601423016340249,-249.73066888949768,
-6.5237293195245085,-249.9148674164176,
-1.4128563277084996,-249.99600764211667,
3.2998964152896346,-249.97822041859638,
8.418384020734923,-249.85822141862658,
13.173735381075634,-249.65266410777474,
18.154906450203796,-249.3399273517668,
22.863749606189845,-248.95230256807318,
27.72331822768673,-248.4580802196749,
32.71569476571084,-247.8501226870724,
37.37215389493517,-247.19086171064916,
42.32917412918933,-246.39042395665618,
47.2829434324456,-245.4879289504153,
52.01804229625821,-244.52836906106558,
56.64033412709599,-243.4992249473721,
61.37315477166921,-242.34961496435832,
66.23696616998619,-241.0656846434102,
71.15304771178674,-239.66068472180456,
75.53974404353217,-238.31438703913292,
80.32412400593883,-236.74466224749094,
85.0901424451988,-235.07374940357715,
89.65397156689178,-233.37130368210003,
94.08050083913608,-231.62223416990284,
98.71233490772715,-229.6864709491282,
103.42397762125869,-227.6037804013751,
107.71521806852344,-225.60459170072414,
111.9840622548861,-223.51637479364635,
116.45405757529329,-221.22037083923868,
120.64879002140972,-218.96088569963766,
125.03040799263759,-216.4887920359726,
129.36776600045542,-213.925176452075,
133.38953827938337,-211.44084533886283,
137.6217224880243,-208.71095203517527,
141.43071301796382,-206.1488622700362,
145.60858165705213,-203.21944037867436,
149.67360714458417,-200.24437900807274,
153.32906085730104,-197.4593606204023,
157.25384931759265,-194.34821037200177,
161.24227290512786,-191.0521641552073,
164.94446020120313,-187.86517785085587,
168.4720296729618,-184.70835178159288,
172.14509800686372,-181.29000312264125,
175.55350612677987,-177.99147869096055,
179.1629076220717,-174.35782899659253,
182.42851305275593,-170.93811051184713,
185.74548523394859,-167.32786592556837,
189.0685409848954,-163.56370871878312,
192.1440804837072,-159.9395271190666,
195.23776396276872,-156.1480564170371,
198.3367846792652,-152.19237774307484,
201.35181099487477,-148.1804582564254,
204.20383789219008,-144.22479880415904,
206.89818931966536,-140.33224596023507,
209.67633466315738,-136.14637226978775,
212.3033530271637,-132.01244749425527,
214.92208040225862,-127.70473505538111,
217.29922124356236,-123.6165379184409,
219.80409506045086,-119.10566650943302,
222.01471173117193,-114.93244874675138,
224.2893260325219,-110.42779644580926,
226.2727237320764,-106.3045365676716,
228.41467120971834,-101.62055882623488,
230.4052928595296,-97.02268302986884,
232.17048325481628,-92.71928982269591,
234.02451793011858,-87.93477700873305,
235.71180587898309,-83.30632970710325,
237.28830383796875,-78.7036267379072,
238.73114559071004,-74.21212923065346,
240.18182677623673,-69.37355466191578,
241.4948358011303,-64.6548086485847,
242.6910080314431,-60.008954504157415,
243.84357611783867,-55.13900965798912,
244.8727691417093,-50.37188633425537,
245.83438634529782,-45.44727153780358,
246.67172310797943,-40.657853102940955,
247.41887960096824,-35.83152267210528,
248.06767449811207,-31.023037715522243,
248.63837505202082,-26.056831186670053,
249.08746261566364,-21.3409458012144,
249.46617277479186,-16.3287672865314,
249.74758335602053,-11.231411657826776,
249.91489574824442,-6.522643876844363,
249.99593851858785,-1.4250348102608457,
249.97994002401927,3.1669520974783647,
249.87069806673506,8.039542750836327,
249.6581644684071,13.069082380403847,
249.3436708678398,18.10341951539487,
248.94365120234033,22.95775524844548,
248.41204885803012,28.13279193673557,
247.82338886677837,32.91759302539512,
247.1788239939277,37.45168846632849,
246.37562671233667,42.41521616240258,
245.47457588096128,47.3522184914518,
244.56328964219017,51.85361471865004,
243.45395478067334,56.83460127114353,
242.22750247921405,61.85335110309186,
241.0181061986213,66.4098824304795,
239.71798601036062,70.95975749068306,
238.20506741702934,75.88376543667627,
236.77610941206441,80.23137797449384,
235.06763682566242,85.10702742546276,
233.3659900377524,89.66780187837577,
231.518435062299,94.33564663638047,
229.6836070669112,98.71899839814387,
227.64773988395257,103.32718193064339,
225.70929626565407,107.49564446647682,
223.4978518438965,112.02102579946182,
221.19227064101486,116.50742211838711,
218.81988731914836,120.90432959011522,
216.53478771757105,124.95073312352532,
213.98769006712675,129.26433576101064,
211.27938029326194,133.6451400646324,
208.7025394922725,137.634479726108,
206.02824018044188,141.60637078941807,
203.1569157507704,145.69580495894309,
200.2607947202027,149.6516424835786,
197.32559960841687,153.50116526977493,
194.29276958379444,157.32234325568177,
191.07465104481952,161.21562495025245,
187.98309762798044,164.81005735752044,
184.73357176673989,168.4443749797029,
181.3007921921059,172.13373507396753,
177.80465169237303,175.7427262692653,
174.39173624180182,179.1299035073983,
170.9910565136763,182.37888746326084,
167.20858829222348,185.85286654050213,
163.53208639687125,189.0958929186095,
159.84674193145145,192.22127638193425,
155.9460344699049,195.39916666432137,
152.18376216504407,198.34339548695164,
148.17817800779218,201.35348907404375,
144.03367207342876,204.3386926380904,
140.25304921025264,206.9518837489199,
136.0625982962474,209.73070672859046,
132.05440662493427,212.27725665020384,
127.77461539393009,214.88054276954264,
123.64016910754307,217.28577630175923,
119.25598776993844,219.72257367192907,
114.94688040639865,222.00724016310164,
110.58817931265793,224.2102910133953,
106.06232808473011,226.38635683549276,
101.60702192770037,228.42069322848974,
97.0050604184339,230.41271287239337,
92.63442295941026,232.20435758826122,
88.05835257416717,233.97804713674242,
83.19745671475323,235.7502559833112,
78.71949300088328,237.28304073760495,
73.79853876153803,238.85932193795946,
69.20067860352354,240.23169249874553,
64.78446770423191,241.46008519893994,
60.03715471231943,242.68403337271494,
55.14861836568831,243.84140315450054,
50.23336800986858,244.90122241096535,
45.41897200626823,245.83961638005746,
40.64748211458871,246.67343229003035,
35.68258366621049,247.44040337605313,
31.123443444575997,248.0550972428349,
26.145202191256256,248.6290980605012,
21.040051895572976,249.11305910415777,
16.42056803401463,249.46014700837546,
11.334823616568164,249.7429113580229,
6.303696293142721,249.9205141900997,
1.4124297667518537,249.99601005246862,
-3.47600351879599,249.97583363104786,
-8.371829309188563,249.85978562789532,
-12.948391786739448,249.66445311685263,
-17.96442769530443,249.35372332808703,
-22.997419194951494,248.93999017910258,
-27.96575874619698,248.43090857972868,
-32.603528219856884,247.8649026135346,
-37.582064478054086,247.15903469136504,
-42.41020916787722,246.37648864763233,
-47.33808950863104,245.47730094995106,
-51.969179257607465,244.53875849707475,
-56.75407347057683,243.47274004392435,
-61.6099566704568,242.28952358503747,
-66.5146850067871,240.98920448527957,
-70.92252939352257,239.72900288539333,
-75.74775777340203,238.24835191938269,
-80.68804692173461,236.62087626402695,
-85.02828731732804,235.09613003169983,
-89.74147357562781,233.33766931311132,
-94.15678361989511,231.59123493421822,
-98.65553180297721,229.71087489422817,
-103.26650313695448,227.67527166968608,
-107.79392729660742,225.56699501029337,
-112.1959888457623,223.41007158792456,
-116.40130400320962,221.2481331590221,
-120.81982456017721,218.86655750307764,
-125.22770827351596,216.37472375617995,
-129.17910586517772,214.03915204437064,
-133.55911961674258,211.33376816590538,
-137.6824930586476,208.6708678880582,
-141.58712835828882,206.04146447560854,
-145.58130897329485,203.2389787359257,
-149.52982607780575,200.35176843028154,
-153.6045861770656,197.24510413536868,
-157.33675104980674,194.28110244975227,
-161.203559852484,191.0848300909484,
-164.9965368762232,187.819442068315,
-168.52082448031277,184.66383434900192,
-172.0904706591766,181.34185922809738,
-175.69830926822718,177.84854264313327,
-179.0307983281506,174.49347623904185,
-182.40366250069,170.96462764658185,
-185.70885220664556,167.36852216617757,
-189.03478783449867,163.60271693454874,
-192.1904233513386,159.88383649397846,
-195.28707607410394,156.08637966980697,
-198.3883165305337,152.12519799224836,
-201.323853068999,148.21844077392026,
-204.25669640095313,144.14992880806034,
-206.9623492258673,140.23760552330515,
-209.73003118943956,136.0636395855877,
-212.2749416402341,132.0581279271943,
-214.8902554070808,127.75828008813983,
-217.36096628471577,123.50793632708249,
-219.78772142120107,119.13587835944519,
-222.0495604357549,114.86510658284361,
-224.25640580350415,110.49463541771641,
-226.4412846707225,105.9450074173994,
-228.3454078258874,101.77610095120149,
-230.29684911614422,97.27980924722206,
-232.2680395910164,92.47463319497973,
-234.0206569336825,87.94505175578495,
-234.5876132239511,86.42136149060553,
-235.15847490546363,84.85571094591354,
-235.15847490546363,84.85571094591354,
-235.15847490546363,84.85571094591354,
-235.15847490546363,84.85571094591354,
-235.15847490546363,84.85571094591354,
-235.15847490546363,84.85571094591354,
-236.22109490077204,81.85104961990689,
-237.2975696092035,78.6756853008935,
-238.3037083577128,75.5734251106973,
-239.2935823111948,72.37804546045332,
-240.1865833178704,69.35708467119778,
-241.08071225521056,66.18224972392801,
-241.96527297773167,62.87135017487533,
-242.7184187067815,59.89799012053318,
-243.51870052736095,56.556542446170674,
-244.2144135429981,53.472611848024606,
-244.92609168992612,50.1119707205563,
-245.5363604668397,47.03079511020573,
-246.1436868451845,43.74111825570704,
-246.67739763385347,40.6234106961705,
-247.20183807703015,37.29948057731858,
-247.65710178670454,34.14615548798817,
-248.0925014203744,30.823866385992662,
-248.45418104227576,27.758240625300004,
-248.80466804390974,24.41796796541194,
-249.1097461668642,21.07924013527249,
-249.36655733783027,17.7853895509377,
-249.57092842024858,14.640754333542937,
-249.74457395403536,11.298131726854798,
-249.87155227255417,8.012949825390743,
-249.95269729110538,4.8630357700750455,
-249.99545583829837,1.5073354641211354,
-249.99394012005698,-1.740661727440426,
-249.948280245566,-5.084997766371143,
-249.85940351541225,-8.383225806478167,
-249.73311829584392,-11.548576805564824,
-249.5563794859077,-14.88668727036441,
-249.34726372310487,-18.053865896267013,
-249.08215758347282,-21.402774903316104,
-248.79117452851673,-24.555070285403918,
-248.43037055210834,-27.97053784506361,
-248.0595465732321,-31.08796155881732,
-247.8357044962055,-32.824740316863334,
-247.62775307456855,-34.358345525366914,
-247.39344667067434,-36.0067013818846,
-247.16104583910143,-37.56883575147901,
-246.9046754350098,-39.218378961049225,
-246.63616120008075,-40.87302274713463,
-246.37398800347097,-42.42473376776279,
-246.08403458061363,-44.07547985589443,
-245.80121098540278,-45.62635946587792,
-245.49084066640077,-47.267823610822425,
-245.17856398092766,-48.86176178004799,
-244.85587557860634,-50.453941319128376,
-244.5030565661158,-52.13689029685973,
-244.16937250361562,-53.677905428496295,
-243.81564077484109,-55.26240416009466,
-243.43962771882298,-56.89593707920523,
-243.0764667568068,-58.42800106992363,
-242.69173418279115,-60.00601769280678,
-242.28496367465735,-61.627886359747635,
-241.86665794694773,-63.249662240791416,
-241.46340162482608,-64.77210569194077,
